event_id,event_type,created_at,received_at,session_id,user_id,ip,url,referrer,device_type,user_agent,element_id,element_type,element_text,payload_json
aa69c991-eb43-4529-90c2-44c27b61dff6,view,2026-01-13T10:37:03Z,2026-01-21T01:03:04Z,sess-2867-1,2867,233.236.149.66,/product/1,https://youtube.com/watch?v=abc123,mobile,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""banner_view"",""element_id"":""#checkout-btn"",""x"":1174,""y"":710}"
38328861-ccf6-4f28-8f4a-8d1b39ea2c44,view,2025-10-26T00:50:55Z,2026-01-21T01:03:04Z,sess-3996-2,3996,189.205.201.114,/faq,https://yandex.ru/search/?text=shop,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""banner_view"",""element_id"":""#submit-button"",""x"":989,""y"":641}"
6d1d481b-3955-4f9e-a024-a4e3c6f90010,signup,2025-11-30T21:23:27Z,2026-01-21T01:03:04Z,sess-2187-1,2187,177.174.51.165,/account/orders,https://mail.google.com,desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":1335,""y"":447}"
e0bcbb91-978e-44c0-a333-665f463666ea,click,2025-11-02T08:08:01Z,2026-01-21T01:03:04Z,sess-4695-7,4695,52.190.234.68,/search?q=phone,https://google.com/search?q=best+deals,mobile,"Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""navigation"",""element_id"":""#search-input"",""x"":929,""y"":783}"
a77b77ec-079e-418f-9c9c-ef24939750d3,signup,2025-10-20T02:31:52Z,2026-01-21T01:03:04Z,sess-2753-8,2753,68.229.54.146,/account/orders,https://facebook.com,desktop,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":478,""y"":67}"
f1ca03bf-a95f-4e6d-b983-a2a6e74b9a18,click,2026-01-17T08:30:48Z,2026-01-21T01:03:04Z,sess-4469-5,4469,116.12.63.73,/catalog,https://twitter.com,tablet,"Mozilla/5.0 (iPad; CPU OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""add_to_cart"",""element_id"":""#login-btn"",""x"":477,""y"":644}"
911dc6e4-04f7-4e9e-a212-e061013607d6,logout,2026-01-11T00:05:57Z,2026-01-21T01:03:04Z,sess-3288-1,3288,241.140.217.71,/search?q=laptop,https://vk.com,mobile,"Mozilla/5.0 (Linux; Android 14; 2312DRA50G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""logout"",""element_id"":""#logout-btn"",""x"":1716,""y"":822}"
f75ce1d7-f618-40fc-b05b-ed476cce7c16,signup,2025-10-30T12:20:42Z,2026-01-21T01:03:04Z,sess-3759-1,3759,165.187.137.133,/checkout,https://youtube.com/watch?v=abc123,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":1615,""y"":340}"
168a51f7-871f-4b57-86af-400b15223fb3,view,2025-11-28T09:29:31Z,2026-01-21T01:03:04Z,sess-3485-2,3485,5.204.244.183,/contact,https://youtube.com/watch?v=abc123,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""product_view"",""element_id"":""#filter-apply"",""x"":1652,""y"":609}"
481e95f7-1d5f-421c-a806-d9d8203089f1,click,2025-11-12T11:43:29Z,2026-01-21T01:03:04Z,sess-2335-4,2335,240.108.234.114,/product/256,https://mail.google.com,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""button_click"",""element_id"":""#login-btn"",""x"":214,""y"":292}"
de2bd705-1e14-42a0-8da7-6c78fda0f35a,click,2025-11-21T11:22:11Z,2026-01-21T01:03:04Z,sess-4530-9,4530,44.108.78.19,/product/256,https://t.me/channel,mobile,"Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""promo_click"",""element_id"":""#nav-cart"",""x"":1143,""y"":651}"
36df2cce-b6b4-4943-96ad-1495e537a25c,view,2025-10-23T22:34:02Z,2026-01-21T01:03:04Z,sess-4720-8,4720,125.66.177.6,/account/settings,https://news.ycombinator.com,desktop,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,,,,"{""event_title"":""page_load"",""element_id"":""#nav-cart"",""x"":869,""y"":898}"
eb74301b-fc26-44db-bdd4-f33e02e4dac3,click,2025-11-06T06:38:18Z,2026-01-21T01:03:04Z,sess-2871-7,2871,84.90.169.11,/help,https://yandex.ru/search/?text=shop,desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,,,"{""event_title"":""promo_click"",""element_id"":""#reviews-tab"",""x"":1263,""y"":694}"
94a57ebd-9711-49f3-b1b3-03f0f99f1284,view,2025-12-29T19:31:10Z,2026-01-21T01:03:04Z,sess-4046-2,4046,50.122.24.64,/search?q=laptop,https://t.me/channel,tablet,"Mozilla/5.0 (Linux; Android 13; SM-X710) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.178 Safari/537.36",,,,"{""event_title"":""banner_view"",""element_id"":""#signup-btn"",""x"":148,""y"":777}"
62a698a8-e223-42b1-8d6a-3149ed7ac113,view,2025-11-05T10:58:13Z,2026-01-21T01:03:04Z,sess-2821-10,2821,123.65.63.123,/,https://google.com/search?q=products,desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""page_load"",""element_id"":""#login-btn"",""x"":1567,""y"":241}"
68432032-3f3a-43fc-b229-9a4f84d4d125,purchase,2025-11-11T18:50:23Z,2026-01-21T01:03:04Z,sess-2952-2,2952,190.213.44.215,/catalog?category=home,https://facebook.com,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""checkout_complete"",""element_id"":""#checkout-btn"",""x"":32,""y"":365}"
3f84efc1-e0ae-45a5-acff-d67eca912bd5,view,2025-11-09T13:18:07Z,2026-01-21T01:03:04Z,sess-3491-3,3491,208.164.49.23,/checkout,https://instagram.com,tablet,"Mozilla/5.0 (Linux; Android 13; SM-X710) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.178 Safari/537.36",,,,"{""event_title"":""product_view"",""element_id"":""#signup-btn"",""x"":949,""y"":12}"
188d27df-1ab7-4537-8982-60858b53cc84,view,2025-11-19T02:04:37Z,2026-01-21T01:03:04Z,sess-4843-5,4843,114.103.142.199,/account/orders,https://vk.com,desktop,"Mozilla/5.0 (Windows NT 11.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",,,,"{""event_title"":""product_view"",""element_id"":""#reviews-tab"",""x"":1859,""y"":311}"
39d18d0f-71fe-43fb-a94f-fc707136fb2f,view,2025-12-09T01:52:44Z,2026-01-21T01:03:04Z,sess-3319-8,3319,161.125.97.160,/account/settings,https://twitter.com,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/122.0.6261.62 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""product_view"",""element_id"":""#submit-button"",""x"":1603,""y"":841}"
e142c118-c639-4798-9ee5-fc6e6a5d8661,logout,2025-11-22T05:06:35Z,2026-01-21T01:03:04Z,sess-2414-2,2414,95.94.114.8,/account/settings,https://google.com/search?q=products,tablet,"Mozilla/5.0 (Linux; Android 14; SM-X910) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Safari/537.36",,,,"{""event_title"":""logout"",""element_id"":""#logout-btn"",""x"":812,""y"":256}"
4f6b3158-13ee-4cc3-afe4-cfd9ed9c3f81,signup,2025-11-14T01:26:32Z,2026-01-21T01:03:04Z,sess-3533-5,3533,76.198.26.74,/account,https://t.me/channel,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":1290,""y"":2}"
cedf26cc-946d-4d8a-aeef-d4653bd25957,click,2025-11-26T22:37:14Z,2026-01-21T01:03:04Z,sess-2070-9,2070,140.30.135.45,/product/100,https://instagram.com,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""button_click"",""element_id"":""#signup-btn"",""x"":211,""y"":263}"
456df3be-4bb5-4c33-969c-7ec42132df31,signup,2025-10-22T17:38:33Z,2026-01-21T01:03:04Z,sess-4146-5,4146,34.251.160.46,/product/42,https://instagram.com,desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":686,""y"":47}"
e3847a62-f89b-4cbe-bf91-54ae9418cdb1,purchase,2026-01-13T16:23:25Z,2026-01-21T01:03:04Z,sess-4421-7,4421,130.245.88.190,/product/42,https://google.com/search?q=products,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",,,,"{""event_title"":""checkout_complete"",""element_id"":""#checkout-btn"",""x"":1581,""y"":951}"
1e2ba93d-f8f3-41de-a9b2-3c83392a0c6f,click,2026-01-20T13:42:59Z,2026-01-21T01:03:04Z,sess-2729-8,2729,172.105.71.222,/catalog?category=clothing,https://vk.com,desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""add_to_cart"",""element_id"":""#checkout-btn"",""x"":273,""y"":782}"
45683f5b-0387-4c1c-84bd-3d5afdb17a26,logout,2025-12-07T16:38:44Z,2026-01-21T01:03:04Z,sess-2544-10,2544,236.71.234.229,/checkout/confirm,https://mail.google.com,desktop,"Mozilla/5.0 (Windows NT 11.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",,,,"{""event_title"":""logout"",""element_id"":""#logout-btn"",""x"":873,""y"":280}"
5ae04213-98f6-456d-8f0a-3f221ab10d3e,view,2025-11-17T14:57:54Z,2026-01-21T01:03:04Z,sess-2375-5,2375,232.103.175.212,/product/256,https://news.ycombinator.com,desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""product_view"",""element_id"":""#featured-item"",""x"":813,""y"":373}"
6f27717e-faee-4352-91c8-408e7ba658a5,purchase,2026-01-12T21:06:45Z,2026-01-21T01:03:04Z,sess-3659-6,3659,94.19.185.12,/account,https://twitter.com,mobile,"Mozilla/5.0 (Linux; Android 13; SM-A546B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.178 Mobile Safari/537.36",,,,"{""event_title"":""checkout_complete"",""element_id"":""#checkout-btn"",""x"":389,""y"":561}"
e8154603-2fae-49f6-aafb-230b1fd7093c,purchase,2025-10-18T06:09:44Z,2026-01-21T01:03:04Z,sess-4514-7,4514,65.13.28.119,/product/256,https://twitter.com,mobile,"Mozilla/5.0 (Linux; Android 13; SM-A546B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.178 Mobile Safari/537.36",,,,"{""event_title"":""checkout_complete"",""element_id"":""#checkout-btn"",""x"":1865,""y"":393}"
b0a34f52-32cd-4d20-bc99-877f573a292f,view,2025-11-19T05:32:23Z,2026-01-21T01:03:04Z,sess-2089-9,2089,27.11.76.7,/account/settings,https://youtube.com/watch?v=abc123,tablet,"Mozilla/5.0 (Linux; Android 13; SM-X710) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.178 Safari/537.36",,,,"{""event_title"":""page_load"",""element_id"":""#product-details"",""x"":858,""y"":94}"
ace27069-8a9a-4911-9898-19b8569f0960,view,2025-11-14T09:08:46Z,2026-01-21T01:03:04Z,sess-2341-8,2341,234.117.101.135,/about,https://instagram.com,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",,,,"{""event_title"":""page_load"",""element_id"":""#banner-promo"",""x"":1340,""y"":757}"
5084a979-93fc-41b1-b7b3-3bf47fec38a1,signup,2025-10-23T20:40:12Z,2026-01-21T01:03:04Z,sess-1145-6,1145,60.26.194.237,/catalog?category=electronics,https://twitter.com,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":1849,""y"":368}"
1ee2f92d-8420-4178-bc31-6ebd6074a355,signup,2026-01-02T08:43:54Z,2026-01-21T01:03:04Z,sess-4581-1,4581,196.206.180.50,/,https://facebook.com,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/122.0.6261.62 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":222,""y"":715}"
d202a227-0d41-4220-81f8-a2eb2d61ed23,view,2026-01-15T23:12:55Z,2026-01-21T01:03:04Z,sess-1447-9,1447,230.163.38.194,/search?q=headphones,,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",,,,"{""event_title"":""page_load"",""element_id"":""#login-btn"",""x"":1503,""y"":246}"
8f244492-1aed-4651-bb23-0a85f0a66945,view,2025-11-01T12:00:30Z,2026-01-21T01:03:04Z,sess-3186-9,3186,237.168.123.131,/catalog?category=home,https://yandex.ru/search/?text=shop,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""page_load"",""element_id"":""#filter-apply"",""x"":212,""y"":1077}"
3e8b214c-38bc-4df0-bd65-b63753f2346a,view,2025-11-14T18:37:09Z,2026-01-21T01:03:04Z,sess-4380-7,4380,83.194.2.224,/home,https://google.com/search?q=best+deals,mobile,"Mozilla/5.0 (Linux; Android 13; Redmi Note 12 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.178 Mobile Safari/537.36",,,,"{""event_title"":""banner_view"",""element_id"":""#search-btn"",""x"":1674,""y"":764}"
923546b3-5bce-4210-a6ae-63800f221247,click,2025-12-18T10:38:09Z,2026-01-21T01:03:04Z,sess-3797-2,3797,121.97.47.189,/checkout/payment,https://google.com/search?q=products,mobile,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""promo_click"",""element_id"":""#nav-cart"",""x"":1006,""y"":601}"
f55e60fe-82b5-4ca2-b2ef-a52dafe737f0,click,2025-10-26T07:09:31Z,2026-01-21T01:03:04Z,sess-2196-7,2196,61.230.176.227,/product/42,https://google.com/search?q=best+deals,desktop,"Mozilla/5.0 (Windows NT 11.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",,,,"{""event_title"":""promo_click"",""element_id"":""#product-details"",""x"":984,""y"":428}"
8352befe-fee0-4352-a3b0-afcf85096f31,signup,2025-11-02T08:00:14Z,2026-01-21T01:03:04Z,sess-1915-8,1915,173.57.250.25,/cart,,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":924,""y"":449}"
180945f4-69d7-41af-9bbc-2068d1b50d65,click,2025-11-17T00:32:45Z,2026-01-21T01:03:04Z,sess-3248-1,3248,154.53.113.231,/catalog,https://yandex.ru/search/?text=shop,desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,,,"{""event_title"":""add_to_cart"",""element_id"":""#nav-home"",""x"":65,""y"":937}"
1ec9f243-badc-498d-85c0-5a3b30096d4c,click,2025-12-20T10:50:52Z,2026-01-21T01:03:04Z,sess-1367-10,1367,61.124.247.110,/contact,https://google.com/search?q=products,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""promo_click"",""element_id"":""#checkout-btn"",""x"":1607,""y"":33}"
6ed37479-fc83-4171-b0db-ae9c40abeae1,login,2025-12-05T22:21:04Z,2026-01-21T01:03:04Z,sess-1314-3,1314,162.150.94.109,/contact,https://news.ycombinator.com,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,,,"{""event_title"":""login_attempt"",""element_id"":""#login-btn"",""x"":1758,""y"":400}"
d6e8eae9-4695-4fa9-916e-37ef49303b48,click,2025-10-23T02:07:35Z,2026-01-21T01:03:04Z,sess-3888-6,3888,221.114.26.28,/checkout/payment,https://yandex.ru/search/?text=shop,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""navigation"",""element_id"":""#product-image"",""x"":1677,""y"":1023}"
6af43506-5d83-46a5-a390-80fcfaddd004,logout,2025-11-01T17:22:44Z,2026-01-21T01:03:04Z,sess-3128-2,3128,241.250.125.169,/home,https://news.ycombinator.com,desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""logout"",""element_id"":""#logout-btn"",""x"":1834,""y"":309}"
f0623c85-9397-4ff2-ac3a-ba482a9b547a,click,2026-01-17T05:17:41Z,2026-01-21T01:03:04Z,sess-2830-7,2830,143.101.142.152,/contact,https://google.com/search?q=products,mobile,"Mozilla/5.0 (Linux; Android 14; 2312DRA50G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""button_click"",""element_id"":""#nav-account"",""x"":521,""y"":114}"
69ea9d13-f066-469e-8e16-9edacd8f7641,signup,2025-12-03T07:33:00Z,2026-01-21T01:03:04Z,sess-4825-7,4825,207.242.10.94,/catalog?category=clothing,https://instagram.com,mobile,"Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":1744,""y"":532}"
ed061ef8-9c57-47f4-8b8f-7189c21bc948,click,2025-11-28T13:39:39Z,2026-01-21T01:03:04Z,sess-4903-7,4903,252.60.103.129,/home,,desktop,"Mozilla/5.0 (Windows NT 11.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",,,,"{""event_title"":""navigation"",""element_id"":""#signup-btn"",""x"":966,""y"":813}"
1ffb9397-4ae7-410f-bcdb-42d04941c7b9,logout,2025-10-25T08:59:42Z,2026-01-21T01:03:04Z,sess-2573-7,2573,74.12.223.242,/account,https://vk.com,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""logout"",""element_id"":""#logout-btn"",""x"":319,""y"":366}"
5bc627b8-ab6f-427d-977b-51169bbce2bb,view,2025-12-27T19:45:21Z,2026-01-21T01:03:04Z,sess-1301-10,1301,159.180.130.118,/search?q=laptop,https://vk.com,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""product_view"",""element_id"":""#search-input"",""x"":784,""y"":998}"
59186ca9-ae22-48e3-94b3-e2de28053ca8,logout,2025-10-22T02:52:37Z,2026-01-21T01:03:04Z,sess-3498-9,3498,212.147.22.20,/search?q=headphones,https://news.ycombinator.com,mobile,"Mozilla/5.0 (Linux; Android 13; Redmi Note 12 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.178 Mobile Safari/537.36",,,,"{""event_title"":""logout"",""element_id"":""#logout-btn"",""x"":1833,""y"":755}"
d784995c-21fa-463d-9cf4-fcd624e18bb5,purchase,2025-10-30T21:26:21Z,2026-01-21T01:03:04Z,sess-2479-10,2479,101.189.163.72,/contact,,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",,,,"{""event_title"":""checkout_complete"",""element_id"":""#checkout-btn"",""x"":1656,""y"":19}"
afb02991-3cdf-4dd5-a672-60adfe70f59d,click,2026-01-18T08:11:52Z,2026-01-21T01:03:04Z,sess-4274-2,4274,11.194.20.105,/product/999,https://facebook.com,desktop,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,,,,"{""event_title"":""navigation"",""element_id"":""#buy-now"",""x"":971,""y"":543}"
b9a27998-c7f6-464b-af97-ebc10a2c35c4,logout,2026-01-09T08:02:31Z,2026-01-21T01:03:04Z,sess-4277-2,4277,253.103.74.28,/,,desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,,,"{""event_title"":""logout"",""element_id"":""#logout-btn"",""x"":599,""y"":521}"
e6eee471-ded0-4d98-94a1-35a45090c93c,view,2025-12-09T09:45:48Z,2026-01-21T01:03:04Z,sess-4297-7,4297,173.12.84.133,/product/1,https://t.me/channel,mobile,"Mozilla/5.0 (Linux; Android 13; Redmi Note 12 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.178 Mobile Safari/537.36",,,,"{""event_title"":""banner_view"",""element_id"":""#checkout-btn"",""x"":1121,""y"":669}"
8e0b84aa-2165-4676-b82b-20cfe81146bf,view,2025-11-14T12:14:39Z,2026-01-21T01:03:04Z,sess-4709-3,4709,191.246.76.189,/search?q=phone,https://instagram.com,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,,,"{""event_title"":""product_view"",""element_id"":""#nav-cart"",""x"":1207,""y"":855}"
36df1d88-abdf-4a51-9440-162f6b9524f7,view,2026-01-09T06:03:54Z,2026-01-21T01:03:04Z,sess-2584-3,2584,245.70.106.65,/contact,https://facebook.com,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,,,"{""event_title"":""banner_view"",""element_id"":""#submit-button"",""x"":351,""y"":999}"
929351f9-d0ac-4ddb-aa30-1977c9f33713,view,2025-10-28T20:39:22Z,2026-01-21T01:03:04Z,sess-4994-6,4994,103.120.4.178,/catalog?category=clothing,https://news.ycombinator.com,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,,,"{""event_title"":""banner_view"",""element_id"":""#nav-home"",""x"":1486,""y"":169}"
9a86bb49-7f49-4c14-8a7f-b6d881f8f2b8,click,2026-01-09T16:38:10Z,2026-01-21T01:03:04Z,sess-3022-2,3022,68.235.222.69,/contact,https://google.com/search?q=products,mobile,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""button_click"",""element_id"":""#logout-btn"",""x"":870,""y"":748}"
4c3e60d0-678c-4c39-a2c9-daacddfd6e45,view,2025-10-15T19:32:17Z,2026-01-21T01:03:04Z,sess-2351-5,2351,50.248.182.70,/product/1,https://vk.com,mobile,"Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""product_view"",""element_id"":""#product-image"",""x"":183,""y"":1025}"
9f327736-89d8-4926-b094-d0ba397a777d,view,2025-12-21T13:00:45Z,2026-01-21T01:03:04Z,sess-4473-2,4473,8.80.100.71,/product/2,https://vk.com,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""banner_view"",""element_id"":""#checkout-btn"",""x"":1714,""y"":319}"
199c06b6-a9a6-4f29-8436-79c5c21e7edd,view,2026-01-20T03:05:02Z,2026-01-21T01:03:04Z,sess-3462-6,3462,112.247.34.216,/faq,https://mail.google.com,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",,,,"{""event_title"":""banner_view"",""element_id"":""#search-btn"",""x"":660,""y"":692}"
07875a41-77ac-4cd7-8aa0-180054881c9e,signup,2026-01-11T21:24:12Z,2026-01-21T01:03:04Z,sess-2091-10,2091,10.102.201.19,/contact,https://youtube.com/watch?v=abc123,mobile,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":786,""y"":195}"
